Hansard volume,Rā,Ingoa kaikōrero,Speaker turn,Paragraph number,Te Reo length,Ambiguous length,Other length,Is Māori (%),Kōrero
Vol 592.txt,"WEDNESDAY, 13 JUNE 2001",Hon. DOVER SAMUELS (NZ Labour---Te Tai Tokerau),198,3,44,21,0,100.0,"ā, ko ngā iwi katoa, ko ngā hunga, ko ngā whānau, ngā iwi me ngā hapū e mahi nā i te
wā kāinga i roto i ngā wāhanga kokonga kāinga katoa puta noa i te motu. Me roto i a tātou
tāone, me Tāmaki-mākau-rau, me Pōneke me ēnei āhua tāone, ā, koutou katoa e mihi atu
ana ki a koutou, kia kaha kia manawa nui."
Vol 592.txt,"WEDNESDAY, 13 JUNE 2001",Hon. DOVER SAMUELS,199,8,69,15,2,97.1830985915493,"No reira, kei te mihi atu ki a koutou katoa, waku hoa, ngā Minita, e Trevor tēnā koe, me ngā
kaiwhakarongo mai puta noa o Aotearoa. Kei te mōhio atu ahau, kei te wawata mai koutou mō
tēnei taonga e kōrero nei hau, kia tū tahi te Kāwanatanga me te iwi Māori, he aha he oranga
mō tātou, mō a tātou uri kei te haka heke mai me te iwi Māori puta noa, nō reira, tēnā
koutou, ā, tēnā koutou. Kia ora mai anō tātou katoa."
Vol 592.txt,"WEDNESDAY, 13 JUNE 2001",JOHN TAMIHERE (NZ Labour---Hauraki),212,1,41,12,2,95.34883720930233," E te Kaihautū me te Kaiwhakaruruhau, ki a koe Jill, e ngā
tūāhine, e ngā tūākana i roto o te Whare Mīere, ā, tēnā koutou. Kia ora huihui mai rā
tātou katoa. Mihi nunui e te whanaunga Willie mō tō tūnga Tumuaki mō Mana Motuhake. Nō
reira, e te whanaunga tēnā rā koe mō koutou."
Vol 592.txt,"WEDNESDAY, 13 JUNE 2001",MITA RIRINUI (NZ Labour---Waiāriki),219,1,74,22,0,100.0," ā, kāti kia ora tātou. Hoi anō rā kei te Kaihautū, e
tautoko ana i ngā mihi ki a koe, otirā me te Kaiwhakahaere kua wehe atu nei. Me te tautoko ake i
ngā mihi ki te tumuaki hou o te Rōpū Mana Motuhake, nāna i tāpaehia atu āna hē katoa ki a
mātou ngā mema Māori i roto i te Whare nei, me kī rā, kei te pai. Nō reira kei te rangatira, kei
te tumuaki hou, mahia ngā mahi i runga i te rangimāria.  Otirā---te kūware hoki o
te tangata e noho atu rā!"
Vol 592.txt,"WEDNESDAY, 13 JUNE 2001",MAHARA OKEROA (NZ Labour---Te Tai Tonga),234,1,68,29,3,95.77464788732394," Tēnā koe Mr Speaker, te uri o Ngāti Wikitōria,
koe e whakahōnore mai i a mātou nei e tū mai ki te kōrero, engari ko te mea tuatahi, he mihi ki
a rātou rā e whakapuaki mai a kōrero e whawhangia ki te pūtea pai mō te iwi Māori katoa o te
motu. Nō reira, ngā mihi nui ki a rātou katoa, tae noa atu ki te tangata a Wiremu Jackson, i a au e
kōpikopiko haere tana māhunga, arā, mai i te he o tana kōrero ki te whakakotahi ai ngā mema
Māori katoa kei roto i te Whare."
Vol 592.txt,"WEDNESDAY, 13 JUNE 2001",JOHN TAMIHERE (NZ Labour---Hauraki),307,2,23,13,0,100.0,"E te uri o Marutūāhu, e Ngāti Paoa, Ngāti Whanaunga, Ngāti Maru, kei te mihi nunui ki a
koutou e te uri o Marutūāhu. Kei te mihi nunui ki te uri o te waka o Tainui."
Vol 592.txt,"WEDNESDAY, 13 JUNE 2001",JOHN TAMIHERE (NZ Labour---Hauraki),307,4,32,6,0,100.0,"Nō reira, kei te mihi nunui te uri o te waka Te Arawa mō Ngāti Hei, mō Ngāti Huarere. Kei te
mihi nunui ki te waka Mātaatua kei Ngāti Pūkenga me Whakatōhea. Nō reira mōhio ki a koutou."
Vol 592.txt,"WEDNESDAY, 13 JUNE 2001",JOHN TAMIHERE (NZ Labour---Hauraki),307,5,14,7,0,100.0,"ā, kei te mihi nunui ki te whānui i roto o te uri o Porouāriki o Ngāti Porou whānui ki Hauraki."
Vol 593.txt,"THURSDAY, 21 JUNE 2001",John Tamihere,30,1,20,11,1,95.23809523809524," E mihi ana ki a koe te Kaiwhakaruruhau Jonathan, tēnā rā koe. E te uri o Ngāti
Awa me Waikato whānui, nau mai haere mai. Haere mai ki waenganui i a mātou."
Vol 593.txt,"THURSDAY, 21 JUNE 2001",JOHN TAMIHERE (NZ Labour---Hauraki),100,1,25,8,0,100.0," E ngā waka, e ngā mana, e ngā kārangarangatanga
maha, e ngā hapū o te whenua, nau mai, hara mai. E ngā manuhiri tūārangi, kei te mihi nunui ki
a koutou. Tēnā koutou."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",Willie Jackson,147,1,7,2,0,100.0, Ka whakapāoho atu rātou i te reo Māori anake?
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",Hon. PAREKURA HOROMIA,148,1,26,15,0,100.0," Mā tātou e matatau ana i roto i tō tātou reo rangatira, mā rātou
te Māori kāore e matatau ana i roto i te reo, ā, mā te hunga Pākehā e whakaaro ana, e
kaingākau ana i ngā take o Aotearoa."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",Hon. PAREKURA HOROMIA (Minister of Māori Affairs),158,1,34,12,0,100.0," E tika ake anō ki te mihi ake anō i a koe
te wahine o tērā wāhi o Tūwharetoa. Ka nui te mihi, tēnā koe mō tērā kōrero. Tika ake
anō ki te kōrero ki a koe e matatau ake anō ki te reo, tēnā koe."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",WILLIE JACKSON (The Alliance),166,1,106,35,16,86.88524590163935," Mr Speaker, kātahi anō ka mārama haere te huarahi e haere ana
tātou mō te reo Māori, mō te ao Māori, ngā tikanga, ngā kaupapa, te wairua e pā ana ki a
tātou. Ko tēnei te Wiki o te Reo Māori, ki te akoako hoki i ngā tikanga me te wairua Māori. Mā
koutou i roto i tēnei Whare Jonathan Hunt, Helen Clark, ngā kaiārahi, Richard Prebble, Winston
Peters, mā koutou te iwi e ārahi tēnei kaupapa. Mr Speaker, mihi mai i roto i te reo ahakoa e ``kia
ora'' noa iho. Kaua e wareware ki te kōrero ki tērā taha, ``tēnā koe''. ā, me koutou, kaua e
wareware ki te ``tēnā koe'' me te ``kia ora'' ki a mātou. Whakapakari i te reo e ako nei koutou mā
te kōrero kanohi ki te kanohi. Kei te mōhio ahau kei te ako koutou i te reo, whakamahia ō koutou
akoranga i nāianei mō ake, ake tonu, āmene."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",JOHN TAMIHERE (NZ Labour---Hauraki),200,1,91,30,2,97.84946236559139," E te Kaihautū o te Whakaruruhau, Jonathan, tēnā rā
koe. ā, nō reira e ngā tuāhine me ngā tuākana mema i roto o te Whare Pāremata, tēnā rā
koutou, tēnā rā koutou, tēnā rā koutou. Ko ngā aituā maha e hinga mai nei i runga i ngā
marae ki a rātou, haere, haere, haere ki te pō nui, ki te pō roa, ki te pō o tō rātou moe, ā, ko
te hunga kua hinga, nō reira ki a rātou, haere, haere, haere. ā, kei te mihi nunui ki a koe e te Pirimia
a Helen rāua ko te rangatira Minita Māori, a Parekura. Kei te mihi nunui ki a kōrua mō tō kōrua
mahi ki te awhi i ngā iwi, kotahi tātou."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",WILLIE JACKSON,205,10,17,9,0,100.0,"Nā reira e te rangatira, takoto. Takoto i runga i tō waka e kawe nā i a koe ki tō oranga. Takoto,
takoto, takoto. Kia ora."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",MITA RIRINUI (NZ Labour---Waiāriki),260,1,102,31,0,100.0," Kāti rā kei te Heamana, koia nei te Wiki o te Reo Māori
nō reira e tū ake tēnei ki roto i te tēnei Whare ki te whakapāoho i ōku whakaaro i roto i te reo
rangatira. Kia ora! Hoi anō rā, he kupu whakamārama tēnei i te hīkoitanga o tēnei pire, mai i
tōna tīmatanga, ā, tae noa ki tēnei hāora. Nō reira me kī pēnei rā, ehara nōku tēnei pire,
otirā, nā ngā mātāwaka, nā ngā iwi e rua, te iwi Māori, ā, me tāuiwi o te rohe o te
Waiāriki. Nā rātou anō tēnei pire i hanga. Nō reira, me pēnei rā hoki te whakamārama ki a
tātou. Otirā, neke atu i te 28 pai hēneti te rahi o ngā iwi Māori e noho nā i roto i a te Waiāriki."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",MITA RIRINUI (NZ Labour---Waiāriki),260,2,42,11,0,100.0,"ā, neke atu hoki i te 50 pai hēneti te rahi o te whenua kei te pūpuri nei e rātou. Nō reira, ko te
pūtake ake o tēnei pire, kia whakamanahia tō rātou reo i te tēpu o te Kaunihera, me kī rā koia
nei te mana Māori Motuhake e moemoeātia ai e rātou."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",Hon. PAREKURA HOROMIA (Minister of Māori Affairs),285,1,61,22,0,100.0," Kia ora tātou. E tika ake anō ki te tū ki te
mihi atu anō i a koe Rāwiri, tēnā aku mihi, koi nā hoki i pērā ki a Tuku mā, tēnā koe. E
mōhio ake anō tātou kāre koe e tae ake anō ki tērā teitei o Tā Winitana, e mihi ake anō i a
koe Winitana, tētahi o ngā tangata o Ngāpuhi whānau. Kotahi anake te Tā Winitana e mōhio
ake anō tātou, e mau kaha ake anō ki te pakanga."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",Hon. PAREKURA HOROMIA,290,1,26,8,0,100.0," Nā te mea i roto i tōku tikanga, he tika ake anō ki te whakahoki anō
te kōrero ki a rātou kia whakaoti ake anō te kōrero, whakatikaina ake anō tō kaupapa e hoa."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",Hon. PAREKURA HOROMIA,292,1,34,9,0,100.0," Tēnā koe. Mihi ake anō i a koe e te Tiamana, ahakoa tērā anō te
matemate o te āhua o te tikanga, kōrerotia ake anō tātou mō te tiriti, kei te tū ake anō i
tērā. E mihi ake anō i a koe."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",MITA RIRINUI (NZ Labour---Waiāriki),321,2,171,71,14,92.43243243243244,"Hoi anō rā e tū ana tēnei ki te whakahoki i ngā kōrero ki ngā wero o ngā rōpū nā rātou
i tuku mai ā rātou wero i mua o te wā o te tina. Ki tā te kōrero a te tumuaki o te Rōpū Act,
nāna i kī ai, nā te mema nāna te pire, pēhea i tae tūeke mai tēnei pire ki te Whare nei? ā,
mea ake au ki a ia kei te hē tēnā. Kei te hē nā te mea i te marama o Hepetema, i tērā tau, ka
tae mai tātou ki te pānui tuatahi i tēnei pire. Nā, ka mutu taua pānui, ka tukua atu tēnei pire ki
te Komiti Motuhake, e kī ana ko te Local Government and Environment Select Committee. E whā, e
ono ngā wiki o tēnei pire i reira e noho ana engari, ko taua heamana o taua komiti kā pānui mai
ki ahau he nui anō ō rātou mahi hei whakawhitiwhiti kōrero i taua wā. Nō reira, ka hui mai
māua ko taua heamana, anā, ka whakariteahia mai e māua, ā, me tuku atu tēnei pire ki te Komiti
Motuhake mō te Justice and Electoral Committee. Nā, ka tae ki reira, anā, ka mea mai te heamana
o taua komiti a Tim Barnett ki a ahau, kia teretere te haere o tēnei pire nā te mea ku roa e noho ana
i te Komiti Motuhake i mua. E whakaea ana ki ana kōrero, e roa ana te haere, engari ehara nō te
mema te hē."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",MITA RIRINUI (NZ Labour---Waiāriki),321,3,88,27,5,94.6236559139785,"Ka waihotia ake tēnā kōrero i konā. ā, ka huri atu au ki ngā wero o te mema mō Tauranga,
a Winitana Pita, nāna i kī ai, neke atu i te rima rau mano taara te utu ki te whakamanahia ngā ture
i runga i te kaunihera i tēnei tau. āe, kei te whakaea māua ko te mema mō Whakatāne, mō te
Bay of Plenty, a Tony Ryall, kei te hē tērā kōrero, nā te mea, ko ngā nama i rongohia e a māua,
i waenganui i te 30 me te 50 mano taara kē te utu. Nō reira, koinā ngā ngoikoretanga o taua
mema, inā whakaputa he kōrero i runga i te mōhio, kei te hē. Tēnā koe kei te
kaiwhakamārama."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",Hon. DOVER SAMUELS (NZ Labour---Te Tai Tokerau),359,1,23,9,3,88.46153846153847," Kia ora anō tātou. Te mea tuatahi māku, kei
te mihi atu ki a Hone Tūāriki Delamere, kei te whakamaumahara ahau ki te mema a Wayne Mapp,
kei te wareware a ia ki tana hoa."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",WILLIE JACKSON (The Alliance),384,1,40,21,3,93.02325581395348," ā, he tika tuatahi ki te mihi ki a koe Mita mō tō mahi ātaahua i
te tau kua hipa atu nei, ngā mihi ki a koe e te rangatira. A, he tika hoki ki te maumahara te tangata
Tūāriki Delamere, te tangata i tīmata tēnei kaupapa, ahakoa kua wareware a Winston i tāna
member, e tika ana ki te mihi ki a ia."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",JOE HAWKE (NZ Labour),433,1,16,6,0,100.0," Tīhei mauri ora, tihei mauri ora, ngā iwi o te motu e. Tīhei mauri ora,
tihei mauri ora, tēnā rā koutou katoa."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",JOE HAWKE (NZ Labour),433,2,23,6,0,100.0,"Te ihi, te mana, te tapu, maranga mai. E ngā iwi, e ngā waka, e ngā reo, e ngā kārangaranga,
tēnā koutou, tēnā koutou, tēnā koutou katoa. Kia ora."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",NANAIA MAHUTA (NZ Labour---Te Tai Hauuru),456,1,96,31,1,98.96907216494846," Tēnā koe e te Pika. Koi nei te wā tuatahi mōku
ki te whakaputa i ōku nei whakaaro e pā ana ki tēnei pire. He wā pai tēnei mō tātou nō te
mea he wiki tēnei ki te whakanui i tō tātou nei reo. He wā anō hoki ki te kōrero mō ngā
āhuatanga katoa kei roto i tēnei pire. Nō reira, tēnei te mihi atu ki te hau kāinga o Mātaatua
waka, Te Whakatōhea, ngā hau kāinga katoa kei roto i te rohe o Waiāriki. Ka mihi atu rā ki a koe,
te mema e Mita. Nō reira e whakaaro ana hoki ki a Tūāriki Delamere, he uri nō te Whakatōhea
nāna anō i whakaarohia ōna nei whakaaro mō tēnei pire. Ki a tātou katoa, tēnā koutou."
Vol 593.txt,"WEDNESDAY, 25 JULY 2001",MAHARA OKEROA (NZ Labour---Te Tai Tonga),466,1,123,43,0,100.0," A, tēnā koutou ki te Whare. Te Whare ahakoa te
haruru ana o te whenua, ka mihi tonu ahau ki te tawhitotanga o tēnei pouwhare. ā, ko te tuarua,
mehemea kua rongo pai ana ngā tāngata, ngā iwi, ngā hapu, ngā whanau mai i te rohe o te
Waiāriki, a Mātaatua, Te ārawa hoki i a rātou e rongo mai, ehara i tēnei kaupapa i te kī hei
mauri mate. Ki a au nei, ko te tīhei mauri ora, e mauri ora hoki i ngā kaupapa Māori, e whakatakoto
nei kei mua i a tātou katoa. āe, ko te tuatoru me rongo atu koutou mai i tō koutou nei kāinga, kei
te tautokotanga a ngā kanohi Māori katoa o tēnei rōpū te Reipā i taua kaupapa rangatira kei
mua i te aroaro o te motu whānui. Nō reira, tēnā koutou. Ahakoa tēnei te wā o te reo Māori,
ko te tumanako kei roto i a au, ko ngā wā katoa te wā pai mō te kōrero."
Vol 594.txt,"WEDNESDAY, 8 AUGUST 2001",Rodney Hide,272,1,2,1,1,66.66666666666667, I am Ngāi Tahu.
Vol 594.txt,"WEDNESDAY, 8 AUGUST 2001",MAHARA OKEROA (NZ Labour---Te Tai Tonga),415,1,66,26,0,100.0," ā, tēnā koutou, koutou e whakarongo mai i te
haruru ana o te whenua, kei te rohe o tōku nei hoa piripono a Mita Ririnui ki Waiāriki, ki a koutou e
rongo māi nā i ngā kōrero e whakapāoho nei i runga i te kaupapa o tēnei pīra. Ahakoa kāore
rātou e tino mōhio, he aha ngā whakapono me ngā moemoeā kei roto i a koutou, kei raro i ō
koutou nei maunga, awa, engari ka tū atu tēnei tangata mai i Te Tai Tonga ki te mihi atu ki a koutou."
Vol 594.txt,"WEDNESDAY, 8 AUGUST 2001",MAHARA OKEROA (NZ Labour---Te Tai Tonga),415,2,3,3,0,100.0,Ko au tētehi o ngā kaitautoko.
Vol 594.txt,"WEDNESDAY, 8 AUGUST 2001",MAHARA OKEROA,427,1,34,9,9,79.06976744186046," One of the outstanding features--Hon. DOVER SAMUELS (NZ Labour---Te Tai Tokerau): Tēnā tātou Mr Chairman. Ko te mea tuatahi
māku, he mihi atu ki nga iwi o te Waiāriki nā rātau nei tēnei kaupapa i tautoko. Hoianō tēnei,
kei te tū atu a Te Tai Tokerau ki te tautoko i te kaupapa."
Vol 594.txt,"THURSDAY, 9 AUGUST 2001",Hon. PAREKURA HOROMIA (Minister of Māori Affairs),216,1,26,13,0,100.0," Kia ora koutou! E tū ake anō tēnei ki te
mihi anō ake i a koutou, tēnā koutou. Kia ora! Nā te mea e rekareka ake anō i roto i ahau ki te
rongo ake anō ki tō pahupahu."
Vol 594.txt,"THURSDAY, 9 AUGUST 2001",Hon. PAREKURA HOROMIA,222,1,6,2,1,85.71428571428571," Mihi ake anō i a koe, Rodney, te whanaunga."
Vol 594.txt,"WEDNESDAY, 29 AUGUST 2001",Hon. DOVER SAMUELS (NZ Labour---Te Tai Tokerau),258,1,36,8,0,100.0," Kei te mihi atu ki a koe Mita nāu nei tēnei
taonga i poipoi. Kei te mihi atu ki te Kaunihera o te Waiāriki nā te mea ko rātou tētahi kaunihera
tino whakaaro hōhonu mō tēnei kaupapa, kei te mihi atu ki a rātou."
Vol 594.txt,"WEDNESDAY, 29 AUGUST 2001",MAHARA OKEROA (NZ Labour---Te Tai Tonga),268,1,46,12,0,100.0," ā, tēnā koe te mema mō te Waiāriki. E tū kau
atu ana mātou nei, e mihi atu ki a koe mō tō tū honohono ai i runga i te kaupapa, hei kanohi mō
tō rohe a te Waiāriki whānui. Ko rātou rā e kawe mai te pira nei i runga i te kaupapa tino
rangatira mō rātou."
Vol 595.txt,"WEDNESDAY, 12 SEPTEMBER 2001",Hon. DOVER SAMUELS (NZ Labour---Te Tai Tokerau),212,2,72,24,2,97.29729729729729,"Kei te tū atu, kei te mihi aroha. Kei te tono atu te aroha o te iwi Māori me ngā iwi katoa o
Aotearoa ki ngā iwi o Amerika. Koia tēnei te tū ki te mihi atu ki ngā whānau, ki ngā hapū, ki
ngā whāmere kua tau nei te kapua taumaha ki runga i a rātou: te kapua pōuri, te aituā e pā nei
ki te iwi o Amerika. Kei te maumahara i te wā tū ai i te taha o ngā hōia i roto i te pakanga tuarua
i Hawaiiki nui i roto o Pearl Harbour."
Vol 595.txt,"WEDNESDAY, 3 OCTOBER 2001",MITA RIRINUI (NZ Labour---Waiāriki),235,2,107,29,0,100.0,"Otirā, nā runga i tērā kōrero kai te Kauhautū, ka huri atu au ki te reo rangatira o te motu, kia
mihi whānui nei ki ngā mātāwaka mai i te rohe o te Moana-a-Toi kua tae mai ki te Ana o ngā
Raeona mai. Nō reira, kei ngā pāpā, kei ngā kuia, kei ngā koroua, kei ngā kuikuia katoa, koutou
rā i haramai rā i te nuku o te whenua, tēnā koutou, tēnā koutou, tēnā koutou. Tēnei rā
tā koutou māngai kōrero kei Te Ana o ngā Raeona e tū whakaiti nei ki mua i tā koutou aroaro i
tēnei hāora, he māngai kōrero mō koutou i ngā āhuatanga rā i kawea mai e koutou mai rā
i te nuku o te whenua, mai i te ahu kāinga. Nō reira, tēnā koutou, tēnā koutou, tēnā koutou."
Vol 595.txt,"WEDNESDAY, 3 OCTOBER 2001",MITA RIRINUI (NZ Labour---Waiāriki),235,16,35,10,0,100.0,"E ngā kaumātua o te Moana-a-Toi, kei konei katoa rā koutou. Nā koutou tēnei pire i hanga,
nā, mā koutou hoki ngā hua e horahia atu ki ngā iwi o te Moana, o te ahu kāinga me ā tātou
uri whakatipu. Nō reira tēnā koutou."
Vol 595.txt,"WEDNESDAY, 3 OCTOBER 2001",Hon. PAREKURA HOROMIA (Minister of Māori Affairs),241,1,37,12,0,100.0," E tika ake anō ki te tū nei ki te mihi ake
anō i a koutou i tae ake anō i konei ki te tautoko ake anō te āhua o ngā kupu kōrero te pire nei
e tae ake anō i roto i te Whare Mīere nei. Tēnā koutou."
Vol 595.txt,"WEDNESDAY, 3 OCTOBER 2001",Hon. TARIANA TURIA (Minister of State),256,1,16,4,0,100.0," Tēnā tātou katoa e hui nei i te Ana Raiona, tēnā
tātou. Tēnā hoki koutou o te Moana-a-Toi, tēnā koutou."
Vol 595.txt,"WEDNESDAY, 3 OCTOBER 2001",Hon. DOVER SAMUELS (NZ Labour---Te Tai Tokerau),269,2,41,13,0,100.0,"Te mea tuatahi māku kei te mihi atu ki a koutou, te whānau o Mātaatua, Tākitimu, o Te ārawa,
ā, ki a koutou katoa te Moana-a-Toi, ā, tēnā koutou. Tēnā koutou i haere mai nei koutou ki te
tautoko. Nā koutou tēnei kaupapa, hoianō tēnei e tū ana ki te mihi ki a koutou."
Vol 595.txt,"WEDNESDAY, 3 OCTOBER 2001",WILLIE JACKSON (The Alliance),275,1,88,29,0,100.0," ā, tuatahi, he tika me mihi ki ā tātou iwi kua tae mai nei i tēnei
pō ki te tautoko i tēnei kaupapa ātaahua, whakahirahira. Tēnei te mihi ki a koutou. Kei te mōhio
au, kei te tautoko koutou te Rōpū Reipā, ā, ko taku tūmanako ka tīni ō koutou pōti a tērā
tau engari, waiho tērā mō tētahi atu wā, pea. Engari, ngā mihi ki a koutou kua tae mai nei ki te
tautoko tō mema. Ki a koe, e Mita, ngā mihi ki a koe e hoa mō tō mahi ātaahua i ngā marama
kua hipa atu nei mō tō māia, mō tō pakari. Nā reira e hoa ngā mihi ki a koe, kia ora."
Vol 595.txt,"WEDNESDAY, 3 OCTOBER 2001",Hon. GEORGINA TE HEUHEU (NZ National),286,1,24,2,0,100.0," Tēnā koutou kei ngā koroua, ngā kuia, ngā pāpā,
ngā whaea, ngā tuākana, ngā tuāhine, ngā tēina kua tae mai ki te tautoko i tēnei kaupapa."
Vol 595.txt,"WEDNESDAY, 3 OCTOBER 2001",Hon. GEORGINA TE HEUHEU (NZ National),286,2,24,6,0,100.0,"Tēnā koe e taku hoa, e Mita, mō tou kaha ki te pupuri i tēnei pire, i roto i tēnei Whare. Nō reira,
tēnā koutou, tēnā koutou, tēnā tātou katoa."
Vol 595.txt,"WEDNESDAY, 3 OCTOBER 2001",NANAIA MAHUTA (NZ Labour---Te Tai Hauāuru),288,1,28,5,0,100.0," ā, tēnā koe. Tēnei tētehi o ngā uri nō te
awa o Waikato, e tautoko ana te reo nō te Moana-a-Toi. Nō reira, Te ārawa, Tākitimu, Mātaatua
waka, tēnā koutou. Tēnā tātou katoa."
Vol 595.txt,"WEDNESDAY, 3 OCTOBER 2001",MAHARA OKEROA (NZ Labour---Te Tai Tonga),302,1,36,19,8,81.81818181818181," I thank members for the indulgence of the House. ā,
tēnā koutou, koutou i haere mamao mai ki konei ki te whakarongo atu ki ngā kōrero e whakaputa
mai i ngā tāngata katoa e noho mai nei. Ki a koe hoki a Wharekaihua, ka kite mai au i tō kanohi me
ngā kanohi a tauheke e noho pai mai rā i runga rā."
Vol 595.txt,"WEDNESDAY, 3 OCTOBER 2001","May I conclude with a quotation that I found in the Oxford Dictionary of Political Quotations. It is
from an American politician named Wendell Wilkie",311,2,24,6,0,100.0,"Tēnā koutou kaikawe mai tēnei kaupapa, kia tū rangatira ai ngā iwi o koutou nei pito i runga i
te mahakitanga. Nō reira tēnā koutou, kia ora mai tātou katoa."
Vol 595.txt,"TUESDAY, 9 OCTOBER 2001",Hon. GEORGINA TE HEUHEU (NZ National),183,1,31,10,0,100.0," E ngā mana, e ngā reo, e ngā hau e whā, tēnā
koutou, tēnā koutou, tēnā koutou katoa. ā, ki a koutou ngā koroua me ngā kuia i haere mai
ki te tautoko i tēnei pire, tēnā koutou, tēnā tātou katoa."
Vol 595.txt,"TUESDAY, 9 OCTOBER 2001",Hon. DOVER SAMUELS (NZ Labour---Te Tai Tokerau),184,1,36,11,0,100.0," Te mea tuatahi māku, te kaiwhakahaere o te
Whare kei te mihi atu ki a koe. Kei te mihi hoki ki a tātou kārangaranga maha, ki ngā hau e whā,
ki ngā mātāwaka katoa e whakarongo mai nā i runga i te reo irirangi mō tēnei kaupapa."
